Air Quality Index,Water Quality Index,Deforestation loss(Mha),Label
169.927,55.724,24.439846,Moderately Bad
381.654,6.224,16.716413,Moderately Bad
484.306,62.198,14.256619,Moderately Bad
184.769,93.808,11.767363,Moderately Good
388.155,8.167,11.157471,Moderately Good
468.049,65.296,15.408806,Extremely Bad
291.08,15.455,19.878335,Moderately Bad
331.078,24.624,23.083977,Moderately Bad
57.527,68.94,10.543782,Moderately Good
198.639,62.998,10.778398,Moderately Good
32.912,86.17,12.95861,Moderately Good
122.254,43.595,15.731539,Moderately Good
264.696,48.015,13.73111,Moderately Good
479.252,64.968,19.930233,Extremely Bad
114.201,75.782,19.832552,Moderately Bad
290.775,26.866,19.486119,Moderately Bad
319.228,69.575,19.236948,Extremely Bad
180.954,66.281,12.007292,Moderately Good
339.785,13.042,18.447236,Moderately Bad
368.343,34.545,13.516117,Moderately Good
353.643,34.043,22.891154,Moderately Bad
412.292,23.409,22.74489,Moderately Bad
348.286,98.397,20.085804,Extremely Bad
229.962,43.098,23.003052,Moderately Good
411.873,11.967,13.531271,Moderately Good
239.427,80.922,19.024548,Moderately Bad
363.099,28.555,16.339521,Moderately Bad
125.377,2.545,12.675784,Extremely Good
132.041,38.776,12.209249,Extremely Good
421.533,77.3,18.361495,Extremely Bad
171.64,85.635,11.931637,Moderately Good
127.17,94.359,11.304686,Moderately Good
206.955,79.899,18.361905,Moderately Bad
456.494,38.549,13.127847,Moderately Good
165.489,24.171,12.625544,Extremely Good
47.742,82.479,23.415069,Moderately Bad
470.522,96.387,13.302082,Moderately Bad
116.023,57.705,24.821718,Moderately Bad
140.388,30.286,14.871066,Extremely Good
321.475,6.236,19.992453,Moderately Bad
224.008,13.623,19.849547,Moderately Good
383.095,57.921,20.665365,Extremely Bad
364.404,59.297,23.755426,Extremely Bad
347.193,81.935,22.250386,Extremely Bad
403.006,63.83,23.677299,Extremely Bad
337.212,50.651,16.606179,Extremely Bad
0.356,7.142,16.421182,Moderately Good
23.305,86.209,14.911918,Moderately Good
166.475,25.887,11.69818,Extremely Good
0.164,50.396,14.318242,Moderately Good
98.285,88.333,23.862196,Moderately Bad
56.904,55.614,24.570484,Moderately Bad
259.768,19.962,16.646292,Moderately Bad
398.107,16.352,12.41777,Moderately Good
31.854,6.441,12.780664,Extremely Good
293.996,13.627,18.625939,Moderately Bad
114.116,57.691,21.012329,Moderately Bad
191.51,26.691,23.027402,Moderately Good
128.603,75.386,19.283598,Moderately Bad
271.328,31.352,20.734511,Moderately Bad
211.928,37.977,22.648395,Moderately Good
56.381,67.384,20.570695,Moderately Bad
181.355,47.174,20.227678,Moderately Good
136.676,87.867,15.889819,Moderately Bad
335.615,89.872,16.368674,Extremely Bad
54.364,97.374,16.131928,Moderately Bad
381.333,67.728,14.952003,Moderately Bad
213.807,76.269,12.959452,Moderately Good
340.838,50.131,23.207437,Extremely Bad
128.642,66.466,18.083836,Moderately Bad
160.8,60.906,11.101463,Moderately Good
430.027,85.937,23.4002,Extremely Bad
275.864,87.736,18.282841,Extremely Bad
104.212,87.778,23.924118,Moderately Bad
26.595,45.214,23.863705,Moderately Good
329.405,7.146,20.702477,Moderately Bad
36.66,72.893,23.032835,Moderately Bad
438.84,30.128,13.572955,Moderately Good
426.2,45.434,23.546665,Moderately Bad
295.615,1.782,24.622029,Moderately Bad
25.11,65.398,23.818819,Moderately Bad
70.068,79.89,11.008474,Moderately Good
205.283,70.344,13.953858,Moderately Good
64.956,38.782,13.657525,Extremely Good
58.592,35.262,24.779087,Moderately Good
38.325,76.832,11.8488,Moderately Good
311.558,65.62,22.253661,Extremely Bad
489.73,39.767,21.602047,Moderately Bad
73.265,84.866,13.773199,Moderately Good
121.519,34.932,21.558321,Moderately Good
308.711,68.562,22.053695,Extremely Bad
210.554,3.959,20.919889,Moderately Good
338.828,70.982,15.717409,Extremely Bad
405.374,44.547,11.796325,Moderately Good
403.488,13.673,22.336397,Moderately Bad
454.794,6.794,20.475823,Moderately Bad
213.64,62.623,23.403927,Moderately Bad
128.154,82.081,22.653703,Moderately Bad
90.239,37.149,15.639978,Moderately Good
351.194,97.008,11.086818,Moderately Bad
182.766,45.235,10.708971,Extremely Good
488.786,28.627,14.621836,Moderately Good
77.746,25.411,15.109259,Moderately Good
190.431,39.344,21.81729,Moderately Good
94.217,85.678,18.723641,Moderately Bad
25.496,18.746,15.973315,Moderately Good
32.435,4.518,15.541764,Moderately Good
311.042,6.583,11.98693,Moderately Good
387.87,78.505,12.975501,Moderately Bad
396.642,78.747,11.446501,Moderately Bad
273.675,13.589,12.755379,Moderately Good
479.148,64.018,23.366508,Extremely Bad
60.979,10.135,14.688459,Extremely Good
147.208,4.264,11.631256,Extremely Good
173.721,98.407,17.071105,Moderately Bad
67.446,90.937,14.964698,Moderately Good
29.204,38.061,11.181635,Extremely Good
67.748,97.752,15.653259,Moderately Bad
227.394,29.433,10.2714,Extremely Good
19.35,19.61,10.356864,Extremely Good
20.955,68.997,11.270603,Moderately Good
260.608,10.849,21.961937,Moderately Bad
129.319,89.054,20.557523,Moderately Bad
297.937,81.894,14.242889,Moderately Bad
330.911,94.504,11.553676,Moderately Bad
233.337,2.094,18.577161,Moderately Good
3.848,16.654,11.590908,Extremely Good
49.468,4.958,11.840813,Extremely Good
162.076,54.727,23.376988,Moderately Bad
14.012,94.581,18.075743,Moderately Bad
373.176,90.088,14.66166,Moderately Bad
350.117,8.959,19.054595,Moderately Bad
207.697,54.518,17.589895,Moderately Bad
37.838,53.027,16.992973,Moderately Bad
113.743,55.996,16.721981,Moderately Bad
82.574,2.026,24.168616,Moderately Good
212.099,3.242,18.444805,Moderately Good
89.612,11.94,10.73124,Extremely Good
240.159,75.293,14.866619,Moderately Good
85.392,14.717,21.790749,Moderately Good
99.415,43.185,23.382594,Moderately Good
241.088,43.258,16.338457,Moderately Good
484.11,69.748,10.215118,Moderately Bad
461.552,85.626,16.941616,Extremely Bad
464.532,8.041,24.271489,Moderately Bad
310.333,1.075,18.337973,Moderately Bad
301.154,33.184,18.181259,Moderately Bad
419.678,90.184,11.569001,Moderately Bad
438.718,76.873,17.370019,Extremely Bad
497.042,31.569,24.455595,Moderately Bad
98.672,52.274,19.641044,Moderately Bad
299.642,59.149,18.957422,Extremely Bad
140.734,8.162,19.973033,Moderately Good
364.167,90.539,11.210715,Moderately Bad
493.065,39.046,19.780264,Moderately Bad
216.656,55.677,12.070361,Moderately Good
272.99,84.58,15.497248,Extremely Bad
122.567,43.088,14.056434,Extremely Good
396.411,76.878,17.302371,Extremely Bad
453.289,37.419,20.008026,Moderately Bad
201.116,31.323,18.123518,Moderately Good
176.516,18.529,22.111503,Moderately Good
42.805,83.64,22.383876,Moderately Bad
14.893,46.677,13.073403,Extremely Good
298.03,37.339,23.507028,Moderately Bad
356.582,16.434,14.775765,Moderately Good
459.978,60.462,18.087017,Extremely Bad
201.955,31.962,17.41525,Moderately Good
237.202,34.445,17.581718,Moderately Good
32.65,93.918,21.043931,Moderately Bad
168.154,19.905,17.430688,Moderately Good
471.106,64.4,21.263268,Extremely Bad
395.906,23.272,21.496709,Moderately Bad
224.923,7.041,14.473819,Extremely Good
6.052,32.596,13.999392,Extremely Good
208.012,92.241,23.494892,Moderately Bad
50.663,28.167,23.491045,Moderately Good
82.031,87.792,14.381302,Moderately Good
38.862,27.904,10.851427,Extremely Good
497.321,63.718,23.669875,Extremely Bad
236.853,36.499,11.308712,Extremely Good
448.307,55.23,15.477323,Extremely Bad
471.859,33.304,10.698166,Moderately Good
372.488,83.54,16.13226,Extremely Bad
490.819,36.07,22.921958,Moderately Bad
128.73,16.647,10.357991,Extremely Good
257.594,0.327,15.660253,Moderately Bad
465.351,4.013,15.278422,Moderately Bad
462.417,75.427,17.680971,Extremely Bad
54.565,16.044,21.170647,Moderately Good
234.358,52.652,10.513597,Moderately Good
221.177,2.922,20.647205,Moderately Good
486.45,22.282,21.747464,Moderately Bad
150.026,99.507,12.485649,Moderately Good
369.249,87.093,20.583702,Extremely Bad
198.205,37.291,11.960308,Extremely Good
184.125,21.384,14.158551,Extremely Good
267.241,73.092,22.212649,Extremely Bad
206.426,89.375,23.00244,Moderately Bad
432.877,89.809,14.207584,Moderately Bad
18.444,25.112,24.159887,Moderately Good
338.792,32.625,16.600297,Moderately Bad
39.205,40.042,17.821979,Moderately Good
181.802,1.627,14.701965,Extremely Good
89.363,41.504,17.67681,Moderately Good
496.86,11.556,19.617594,Moderately Bad
172.022,16.455,23.076745,Moderately Good
460.292,90.396,12.670318,Moderately Bad
425.174,36.059,12.335506,Moderately Good
136.7,10.985,22.921144,Moderately Good
435.482,70.198,21.533571,Extremely Bad
348.136,13.285,20.302639,Moderately Bad
460.727,52.718,17.932163,Extremely Bad
80.181,65.917,21.102419,Moderately Bad
52.239,69.186,14.3541,Moderately Good
384.706,29.925,18.526884,Moderately Bad
487.694,26.48,19.559504,Moderately Bad
317.575,7.747,14.926125,Moderately Good
337.838,27.485,22.456741,Moderately Bad
263.102,57.822,14.310612,Moderately Bad
167.351,42.408,24.735983,Moderately Good
180.492,97.063,20.371069,Moderately Bad
233.354,5.459,18.44485,Moderately Good
115.772,36.026,16.718833,Moderately Good
142.391,57.468,21.044467,Moderately Bad
125.81,66.003,17.414306,Moderately Bad
136.327,85.434,17.500499,Moderately Bad
184.758,26.95,20.396229,Moderately Good
136.314,77.982,24.933463,Moderately Bad
193.736,19.163,21.600438,Moderately Good
194.945,25.417,17.139633,Moderately Good
400.084,39.447,17.348177,Moderately Bad
158.575,79.455,22.358575,Moderately Bad
408.879,71.239,10.268481,Moderately Bad
168.991,92.423,15.853562,Moderately Bad
318.99,84.147,18.095203,Extremely Bad
33.874,71.159,23.289876,Moderately Bad
107.177,55.065,12.460033,Moderately Good
191.88,69.114,18.51129,Moderately Bad
212.866,37.07,24.744901,Moderately Good
264.507,22.737,21.059461,Moderately Bad
96.827,33.727,22.894098,Moderately Good
84.604,41.632,20.954428,Moderately Good
318.797,67.43,23.380953,Extremely Bad
381.663,85.255,18.686862,Extremely Bad
48.802,92.589,16.678061,Moderately Bad
68.813,5.544,24.09415,Moderately Good
24.025,26.918,13.472378,Extremely Good
229.373,17.135,20.613442,Moderately Good
293.811,44.705,15.396707,Moderately Bad
109.941,85.843,18.865761,Moderately Bad
393.103,30.924,10.870786,Moderately Good
178.745,84.189,15.401308,Moderately Bad
45.835,92.718,17.447201,Moderately Bad
214.333,16.834,18.110023,Moderately Good
216.139,15.455,24.222181,Moderately Good
21.384,85.506,17.723009,Moderately Bad
135.626,7.533,22.1788,Moderately Good
490.765,22.158,24.064572,Moderately Bad
321.209,47.005,17.873185,Moderately Bad
361.167,29.485,18.031224,Moderately Bad
81.164,65.252,19.050251,Moderately Bad
255.055,19.69,21.888266,Moderately Bad
195.599,60.77,19.450789,Moderately Bad
43.162,66.001,23.85707,Moderately Bad
453.279,58.438,15.783622,Extremely Bad
366.363,88.474,17.458011,Extremely Bad
236.361,29.038,13.869692,Extremely Good
146.656,69.015,11.645403,Moderately Good
98.287,32.677,24.30083,Moderately Good
98.084,95.164,12.543044,Moderately Good
72.893,6.355,24.604127,Moderately Good
353.05,15.599,15.191458,Moderately Bad
178.303,25.192,24.002262,Moderately Good
54.475,58.815,13.086224,Moderately Good
382.093,2.09,10.159907,Moderately Good
340.493,34.206,18.297806,Moderately Bad
259.719,62.848,17.871954,Extremely Bad
190.014,85.168,22.829489,Moderately Bad
1.095,58.7,15.674637,Moderately Bad
118.414,66.095,18.268653,Moderately Bad
494.668,38.025,17.861745,Moderately Bad
222.615,65.594,13.758943,Moderately Good
301.966,0.319,18.090448,Moderately Bad
9.148,16.608,18.69604,Moderately Good
330.994,75.891,19.715434,Extremely Bad
25.581,15.099,19.074719,Moderately Good
397.14,10.894,17.222849,Moderately Bad
140.494,21.815,22.912513,Moderately Good
494.039,73.96,16.920685,Extremely Bad
390.234,13.318,13.726811,Moderately Good
290.239,52.295,14.930629,Moderately Bad
242.871,93.371,19.215979,Moderately Bad
149.203,67.876,22.490441,Moderately Bad
398.617,87.274,22.843333,Extremely Bad
305.746,37.011,10.431842,Moderately Good
44.507,42.409,18.455677,Moderately Good
398.673,42.012,10.055668,Moderately Good
167.468,13.391,12.192362,Extremely Good
226.663,57.501,20.983391,Moderately Bad
100.848,14.2,18.383326,Moderately Good
130.306,57.562,15.621811,Moderately Bad
13.412,21.903,10.698139,Extremely Good
248.168,39.774,20.706821,Moderately Good
202.034,91.033,16.983723,Moderately Bad
473.47,46.562,15.711113,Moderately Bad
417.894,62.683,20.308539,Extremely Bad
324.504,55.473,15.067735,Extremely Bad
252.199,30.311,10.450302,Moderately Good
499.342,11.78,17.245664,Moderately Bad
321.625,48.326,12.2927,Moderately Good
137.643,28.237,22.846231,Moderately Good
271.425,50.335,19.767856,Extremely Bad
113.536,20.0,15.857568,Moderately Good
74.827,29.91,14.724421,Extremely Good
305.921,17.379,15.019296,Moderately Bad
238.407,39.402,17.150315,Moderately Good
447.192,77.536,22.519864,Extremely Bad
427.735,93.475,18.927842,Extremely Bad
144.857,96.055,11.439806,Moderately Good
325.175,78.651,21.382418,Extremely Bad
334.268,89.696,21.755927,Extremely Bad
195.769,16.752,24.837879,Moderately Good
200.374,76.852,17.494474,Moderately Bad
327.82,83.171,17.90017,Extremely Bad
136.099,26.687,10.960458,Extremely Good
225.99,14.378,17.349084,Moderately Good
242.07,23.415,24.162288,Moderately Good
362.11,69.969,23.799886,Extremely Bad
181.061,79.826,15.676335,Moderately Bad
224.8,77.057,14.616731,Moderately Good
106.162,22.143,11.583683,Extremely Good
295.912,46.152,13.985291,Moderately Good
346.793,34.711,22.869631,Moderately Bad
44.644,86.712,23.918239,Moderately Bad
54.654,61.792,19.084205,Moderately Bad
491.899,76.6,21.105752,Extremely Bad
250.218,57.476,24.603334,Extremely Bad
408.624,34.963,17.297899,Moderately Bad
369.122,15.665,22.268766,Moderately Bad
165.127,31.899,19.780459,Moderately Good
314.423,86.903,14.469591,Moderately Bad
219.452,71.248,16.585623,Moderately Bad
212.079,47.334,15.246635,Moderately Good
220.788,88.822,20.495619,Moderately Bad
171.183,22.671,12.226626,Extremely Good
476.254,31.015,19.398071,Moderately Bad
80.811,23.466,14.201705,Extremely Good
84.488,97.718,16.068072,Moderately Bad
402.492,26.992,22.801198,Moderately Bad
316.974,99.847,19.445789,Extremely Bad
245.185,45.331,24.376134,Moderately Good
258.987,26.11,16.903386,Moderately Bad
149.824,26.123,12.242988,Extremely Good
357.623,81.706,16.268189,Extremely Bad
287.268,0.957,17.964045,Moderately Bad
238.678,41.471,15.168573,Moderately Good
240.061,11.447,22.977291,Moderately Good
72.069,86.382,24.697353,Moderately Bad
403.087,28.261,24.904015,Moderately Bad
292.968,57.558,12.594023,Moderately Bad
125.704,56.902,24.398951,Moderately Bad
61.88,76.048,15.363738,Moderately Bad
17.117,36.078,22.001289,Moderately Good
62.289,48.325,15.682005,Moderately Good
363.126,56.125,16.902214,Extremely Bad
420.535,71.861,11.269214,Moderately Bad
248.844,27.808,13.193074,Extremely Good
325.592,93.881,14.723052,Moderately Bad
343.787,68.359,23.265352,Extremely Bad
155.055,70.315,22.245627,Moderately Bad
19.147,57.965,24.815557,Moderately Bad
44.698,57.322,21.657233,Moderately Bad
325.047,55.815,20.360092,Extremely Bad
356.028,47.655,20.218367,Moderately Bad
245.942,24.046,22.200123,Moderately Good
404.88,26.732,15.865563,Moderately Bad
413.901,36.345,16.656839,Moderately Bad
274.7,40.847,23.308329,Moderately Bad
396.943,22.231,24.382454,Moderately Bad
139.978,5.768,16.588539,Moderately Good
222.307,70.936,18.257467,Moderately Bad
209.028,58.577,13.798466,Moderately Good
13.713,58.764,23.876048,Moderately Bad
232.248,14.202,21.544523,Moderately Good
172.789,14.444,11.697008,Extremely Good
219.526,46.3,13.359986,Extremely Good
396.375,5.664,20.923881,Moderately Bad
491.064,13.522,11.728014,Moderately Good
62.315,99.422,14.439163,Moderately Good
37.896,82.589,15.136894,Moderately Bad
142.085,10.804,10.609692,Extremely Good
366.073,14.84,15.434696,Moderately Bad
321.87,3.99,11.592263,Moderately Good
116.475,72.369,22.203862,Moderately Bad
303.133,77.708,21.211074,Extremely Bad
411.211,58.218,19.733264,Extremely Bad
394.247,7.541,21.949882,Moderately Bad
71.463,1.822,12.160747,Extremely Good
334.039,40.236,12.081812,Moderately Good
188.183,17.68,14.254899,Extremely Good
387.808,23.054,10.13212,Moderately Good
184.472,58.703,20.770389,Moderately Bad
105.302,14.651,14.099029,Extremely Good
132.114,0.033,22.30772,Moderately Good
413.463,54.971,21.752875,Extremely Bad
424.596,96.532,17.636414,Extremely Bad
255.187,50.878,22.275994,Extremely Bad
129.478,88.847,18.387512,Moderately Bad
178.421,27.268,15.739832,Moderately Good
149.967,65.971,16.393422,Moderately Bad
148.232,36.34,16.055313,Moderately Good
443.46,97.771,16.180492,Extremely Bad
256.208,87.208,10.985518,Moderately Bad
491.671,20.634,11.00237,Moderately Good
328.069,81.916,23.1983,Extremely Bad
389.713,30.138,11.524209,Moderately Good
188.013,17.253,24.177688,Moderately Good
110.658,79.764,16.271521,Moderately Bad
3.185,12.517,20.813097,Moderately Good
373.73,18.905,13.665654,Moderately Good
160.661,1.508,19.319222,Moderately Good
304.681,32.227,11.96072,Moderately Good
185.507,73.015,14.206362,Moderately Good
39.455,6.543,10.873929,Extremely Good
285.596,27.887,13.954688,Moderately Good
10.615,47.763,17.528584,Moderately Good
490.966,32.903,11.98886,Moderately Good
152.96,71.356,13.774228,Moderately Good
275.04,46.67,17.591454,Moderately Bad
380.463,39.906,17.31597,Moderately Bad
78.124,14.487,15.048024,Moderately Good
